1	26000	-31.326469	0.967284	3.353279	2.5521e-05	7.61077e-06
1	27000	-13.041056	0.968840	3.338958	2.65362e-05	7.94744e-06
1	28000	-24.958420	0.968827	3.287551	2.74978e-05	8.36421e-06
1	29000	-22.770336	0.966116	3.287673	2.84771e-05	8.66177e-06
1	30000	-22.473833	0.971895	3.401634	2.9461e-05	8.66083e-06
1	31000	-4.154719	0.961438	3.344752	3.18279e-05	9.51579e-06
1	32000	4.149588	0.954937	3.330734	3.14247e-05	9.43476e-06
1	33000	8.842592	0.962820	3.171721	3.24338e-05	1.02259e-05
1	34000	12.212957	0.960337	3.190353	3.33879e-05	1.04653e-05
1	35000	17.661886	0.967097	3.119141	3.43667e-05	1.1018e-05
1	36000	20.417648	0.958285	3.071475	3.53591e-05	1.15121e-05
1	37000	6.365497	0.963019	2.939424	3.63342e-05	1.2361e-05
1	38000	28.660599	0.973606	3.182295	3.7312e-05	1.17249e-05
1	39000	25.846004	0.965356	3.104207	3.83132e-05	1.23424e-05
1	40000	34.060738	0.975357	2.986658	3.9299e-05	1.31582e-05
1	41000	31.485828	0.972977	2.952905	4.02629e-05	1.3635e-05
1	42000	22.500921	0.977837	3.024618	4.12506e-05	1.36383e-05
1	43000	22.946960	0.975583	3.022027	4.22299e-05	1.3974e-05
1	44000	34.644501	0.973337	2.978475	4.51691e-05	1.51652e-05
1	45000	21.302757	0.978920	3.033545	4.6195e-05	1.52281e-05
1	46000	26.866570	0.974155	2.971309	4.7212e-05	1.58893e-05
1	47000	19.987862	0.977760	2.949930	4.61456e-05	1.5643e-05
1	48000	9.300736	0.979908	2.930180	4.7137e-05	1.60867e-05
1	49000	5.195059	0.976033	2.922339	4.81172e-05	1.64653e-05
1	50000	2.595418	0.976414	2.876265	4.90891e-05	1.7067e-05
1	51000	5.971176	0.978924	2.893488	5.00688e-05	1.7304e-05
1	52000	6.515575	0.970893	2.738673	5.10602e-05	1.86441e-05
1	53000	25.651880	0.977351	2.944183	5.44051e-05	1.84788e-05
1	54000	24.360313	0.975510	2.850612	5.30211e-05	1.85999e-05
1	55000	8.358536	0.979641	2.887420	5.39948e-05	1.87e-05
1	56000	14.292461	0.975969	2.859824	5.49969e-05	1.92309e-05
1	57000	29.944986	0.976069	2.855510	5.59618e-05	1.95978e-05
1	58000	13.945301	0.977331	2.852687	5.69453e-05	1.9962e-05
1	59000	21.331665	0.975215	2.928264	5.7918e-05	1.9779e-05
1	60000	32.100994	0.978257	2.884885	5.88978e-05	2.0416e-05
1	61000	31.703392	0.980979	2.862753	5.98803e-05	2.0917e-05
1	62000	29.132298	0.983302	2.866838	6.08629e-05	2.123e-05
1	63000	25.334934	0.976405	2.883384	6.18398e-05	2.1447e-05
1	64000	46.393242	0.978469	2.864183	6.28191e-05	2.19326e-05
1	65000	42.769554	0.987643	2.869621	6.3811e-05	2.22367e-05
1	66000	35.911034	0.976331	2.884572	6.47828e-05	2.24584e-05
1	67000	33.777145	0.980524	2.881092	6.57672e-05	2.28272e-05
1	68000	27.024311	0.977015	2.874095	6.67451e-05	2.3223e-05
1	69000	27.663586	0.980563	2.884747	7.08061e-05	2.4545e-05
1	70000	28.847748	0.975036	2.879000	6.87051e-05	2.38642e-05
1	71000	64.374710	0.976804	2.819927	6.96918e-05	2.4714e-05
1	72000	77.100677	0.976193	2.809385	7.06767e-05	2.51574e-05
1	73000	75.420547	0.946849	2.795063	7.16518e-05	2.56351e-05
1	74000	92.689926	0.974114	2.698096	7.26362e-05	2.69213e-05
1	75000	100.154388	0.975089	2.853129	7.36159e-05	2.58018e-05
1	76000	93.381424	0.978025	2.812606	7.45952e-05	2.65217e-05
1	77000	109.004868	0.975928	2.853313	7.55792e-05	2.64882e-05
1	78000	107.283554	0.970316	2.702987	7.6564e-05	2.83257e-05
1	79000	99.898315	0.977326	2.819376	7.7541e-05	2.75029e-05
1	80000	109.209450	0.982379	2.839373	8.20919e-05	2.8912e-05
1	81000	109.852203	1.029361	2.818998	7.9501e-05	2.82018e-05
1	82000	109.944687	0.976746	2.855116	8.0477e-05	2.81869e-05
1	83000	141.512436	0.970647	2.860261	8.14651e-05	2.84817e-05
1	84000	158.939575	0.977258	2.827604	8.584e-05	3.03579e-05
1	85000	151.316864	0.974641	2.838093	8.72263e-05	3.07341e-05
1	86000	155.339462	0.976991	2.749314	8.82386e-05	3.20948e-05
1	87000	141.341522	0.976287	2.836932	8.92673e-05	3.14661e-05
1	88000	142.420517	0.961674	2.750277	9.02917e-05	3.28301e-05
1	89000	126.461349	0.977646	2.805172	8.73418e-05	3.1136e-05
1	90000	112.623093	0.977089	2.747662	9.23388e-05	3.36063e-05
1	91000	107.925835	0.976484	2.707365	8.93078e-05	3.2987e-05
1	92000	102.695023	0.976283	2.877167	9.02801e-05	3.13781e-05
1	93000	118.136581	0.980560	2.864191	9.1264e-05	3.18638e-05
1	94000	105.174423	0.977936	2.849440	9.64398e-05	3.38452e-05
1	95000	112.393311	0.975385	2.836855	9.74657e-05	3.4357e-05
1	96000	109.528412	0.985812	2.925200	0.00018054	6.17187e-05
1	97000	115.748634	0.983436	2.913096	0.000182427	6.26231e-05
1	98000	97.109482	0.986782	2.964593	0.000184302	6.21676e-05
1	99000	71.874619	0.984293	2.936864	0.000186176	6.33928e-05
1	100000	61.391212	0.982456	2.936615	0.000188061	6.40401e-05
