1	8	0.205422	1.082192	1.082192	3.67872e-08	3.39933e-08
1	16	0.396701	1.237500	1.178571	4.61005e-08	3.91155e-08
1	24	0.597102	1.271605	1.303797	4.79631e-08	3.67872e-08
1	32	0.326499	1.361446	1.414634	5.40167e-08	3.81842e-08
1	40	0.095142	1.433333	1.600000	6.33299e-08	3.95812e-08
1	48	-0.723500	1.427083	1.767442	7.07805e-08	4.00469e-08
1	56	-0.672444	1.514851	1.791667	8.00937e-08	4.47035e-08
1	64	0.454873	1.582524	1.891089	8.89413e-08	4.70318e-08
1	72	-1.438607	1.990826	2.087379	1.00117e-07	4.79631e-08
1	80	0.631146	2.142857	2.016949	1.10827e-07	5.4948e-08
1	88	-2.337117	2.215517	2.276786	1.18744e-07	5.21541e-08
1	96	-2.245098	2.313559	2.142857	1.25729e-07	5.86733e-08
1	104	-0.714117	2.281250	2.416667	1.35042e-07	5.58794e-08
1	112	-1.999982	2.358779	2.375000	1.41561e-07	5.96046e-08
1	120	-2.990780	2.376812	2.473282	1.50874e-07	6.10016e-08
1	120	-2.990780	2.414815	2.488550	1.51806e-07	6.10016e-08
1	160	-4.328344	2.546584	2.715232	1.90921e-07	7.03149e-08
1	200	-1.764393	2.797753	2.829545	2.31899e-07	8.19564e-08
1	240	-3.119177	2.920792	2.984772	2.73809e-07	9.17353e-08
1	280	-0.536408	3.035556	2.982379	3.15253e-07	1.05705e-07
1	320	2.892067	3.072289	3.035857	3.54834e-07	1.16881e-07
1	360	2.937993	3.170370	3.162963	3.97675e-07	1.25729e-07
1	400	1.812090	3.236301	3.226027	4.38653e-07	1.35973e-07
1	440	-1.555744	3.343042	3.323625	4.78234e-07	1.43889e-07
1	480	0.151308	3.340299	3.360360	5.21075e-07	1.55065e-07
1	520	-0.677433	3.387640	3.365922	5.61122e-07	1.66707e-07
1	560	-2.443310	3.444149	3.390052	6.03031e-07	1.77883e-07
1	600	-0.278234	3.476190	3.453865	6.44941e-07	1.8673e-07
1	640	3.452921	3.456471	3.468085	6.83125e-07	1.96975e-07
1	680	5.059175	3.476615	3.472160	7.25966e-07	2.09082e-07
1	720	3.737694	3.538627	3.519231	7.66944e-07	2.17929e-07
1	760	5.951969	3.543967	3.548057	8.07922e-07	2.27708e-07
1	800	5.520453	3.583497	3.544747	8.48435e-07	2.3935e-07
1	840	6.603466	3.598870	3.601887	8.88947e-07	2.468e-07
1	880	10.255632	3.598921	3.595324	9.30857e-07	2.58908e-07
1	920	13.868761	3.606218	3.594828	9.70904e-07	2.70084e-07
1	960	15.671886	3.649916	3.634391	1.01374e-06	2.78931e-07
1	1000	14.658035	3.624000	3.619200	1.05333e-06	2.91038e-07
1	1000	14.658035	3.644695	3.635048	1.05286e-06	2.89641e-07
1	1400	9.240727	3.737218	3.722749	1.46311e-06	3.93018e-07
1	1800	19.369257	3.814394	3.774648	1.87196e-06	4.95929e-07
1	2200	18.160397	3.835938	3.841034	2.28407e-06	5.94649e-07
1	2600	13.788154	3.826948	3.849634	2.69432e-06	6.99889e-07
1	3000	12.985161	3.121552	3.872167	3.10317e-06	8.01403e-07
1	3400	-1.997406	2.873480	3.877247	3.51528e-06	9.06643e-07
1	3800	0.746507	2.878240	3.885306	3.92785e-06	1.01095e-06
1	4200	-0.244507	2.887581	3.832991	4.33903e-06	1.13202e-06
1	4600	3.653791	2.885213	3.496571	4.74788e-06	1.35787e-06
1	5000	-1.291553	2.894489	3.504904	5.15906e-06	1.47196e-06
1	5400	-1.891944	2.875721	3.526688	5.56884e-06	1.57906e-06
1	5800	4.243535	2.900181	3.520702	5.97909e-06	1.69827e-06
1	6200	3.564689	2.858571	2.547327	6.3912e-06	2.50898e-06
1	6600	10.290324	2.891507	3.511544	6.79912e-06	1.93622e-06
1	7000	20.644974	2.907606	3.513274	7.20983e-06	2.05217e-06
1	7400	18.363852	2.860689	3.496687	7.61868e-06	2.17883e-06
1	7800	12.876511	2.886212	3.527511	8.03079e-06	2.27662e-06
1	8200	7.707739	2.510997	3.449286	8.44058e-06	2.44705e-06
1	8600	6.557306	2.898871	3.524666	8.84989e-06	2.51085e-06
1	9000	4.668266	2.888631	3.502289	9.2634e-06	2.64496e-06
1	9400	1.528246	2.876212	3.520936	9.67178e-06	2.74694e-06
1	9800	-5.614679	2.893697	3.523438	1.00806e-05	2.86102e-06
1	10000	-10.810564	2.854780	3.492884	1.0286e-05	2.94484e-06
1	11000	-8.621110	2.892725	3.533595	1.13142e-05	3.20189e-06
1	12000	-8.311495	2.866898	3.498283	1.23349e-05	3.52599e-06
1	13000	-24.729101	2.918760	3.541718	1.33622e-05	3.77279e-06
1	14000	-23.647423	2.872386	3.503118	1.43861e-05	4.10667e-06
1	15000	-18.527924	2.849729	3.535726	1.54157e-05	4.35999e-06
1	16000	-15.379010	2.726979	3.496187	1.64383e-05	4.70178e-06
1	17000	4.959266	2.650925	3.530835	1.74628e-05	4.94579e-06
1	18000	5.302954	2.593646	3.490775	1.85017e-05	5.30016e-06
1	19000	20.959208	2.635051	3.515588	1.95336e-05	5.55627e-06
1	20000	11.186167	2.549039	3.429802	2.0579e-05	6.00005e-06
1	21000	9.346811	2.418960	3.447920	2.16109e-05	6.2678e-06
1	22000	3.083966	2.538289	3.398895	2.26363e-05	6.65989e-06
1	23000	-15.206891	2.524483	3.449121	2.36598e-05	6.85966e-06
1	24000	-35.450989	2.382659	3.419563	2.46959e-05	7.22194e-06
1	25000	-38.020897	2.381724	3.526215	2.56812e-05	7.28294e-06
1	26000	-31.326469	2.326090	3.324720	2.67806e-05	8.05501e-06
1	27000	-13.041056	2.269367	3.386404	2.78121e-05	8.21287e-06
