175	30145.041016
176	31876.335938
177	37385.671875
178	22326.291016
179	19798.960938
180	38406.578125
181	32796.648438
182	37916.878906
183	28987.425781
184	40586.164062
185	44851.710938
186	44931.832031
187	48737.394531
188	50989.066406
189	52466.722656
190	52610.117188
191	54529.117188
192	46469.050781
193	55483.019531
194	68860.390625
195	59616.699219
196	62987.421875
197	62301.703125
198	65943.875000
199	61585.671875
200	66156.929688
201	62208.257812
202	56992.859375
203	57660.195312
204	66920.125000
205	77403.312500
206	61903.609375
207	59761.242188
208	70408.093750
209	68352.359375
210	67384.507812
211	65218.546875
212	77281.554688
213	63787.847656
214	78757.343750
215	67636.609375
216	67722.523438
217	71341.492188
218	71363.742188
219	63105.214844
220	65738.609375
221	66754.898438
222	69971.976562
223	71963.078125
224	69190.226562
225	62609.031250
226	73956.187500
227	59611.250000
228	54624.312500
229	65023.902344
230	57228.335938
231	50475.253906
232	68363.984375
233	66362.257812
234	63723.273438
235	57487.242188
236	58918.816406
237	56899.343750
238	48939.207031
239	59422.332031
240	59839.605469
241	39281.191406
242	49572.757812
243	39524.906250
244	39468.085938
245	38753.921875
246	45712.707031
247	39286.335938
248	45154.855469
249	29216.625000
250	35545.234375
251	38368.503906
252	32893.074219
253	25217.707031
254	31033.876953
255	26569.646484
256	29518.968750
257	23230.232422
258	23646.468750
259	26418.046875
260	28205.025391
261	12932.629883
262	13030.765625
263	10691.253906
264	15536.426758
265	6830.920898
266	4981.248047
267	2332.035889
268	4308.439941
269	-1366.348145
270	-2838.576172
271	4440.094727
272	8664.209961
273	-12252.375977
274	-11028.105469
275	-1990.782837
276	-14912.441406
277	-5498.937988
278	-17556.130859
279	-16671.189453
280	-19654.789062
281	-25932.933594
282	-20759.634766
283	-33253.281250
284	-38004.996094
285	-31347.515625
286	-32233.556641
287	-39135.023438
288	-39830.046875
289	-40656.886719
290	-37952.210938
291	-35519.632812
292	-30111.294922
293	-53918.226562
294	-36908.183594
295	-40808.386719
296	-48609.945312
297	-45612.585938
298	-49962.046875
299	-65645.468750
300	-53126.453125
301	-61283.757812
302	-51292.468750
303	-45862.492188
304	-53650.269531
305	-49353.785156
306	-53343.976562
307	-53349.585938
308	-61315.453125
309	-58444.664062
310	-58436.812500
311	-66110.859375
312	-69162.093750
313	-67362.031250
314	-57589.652344
315	-66441.859375
316	-71373.882812
317	-64176.332031
318	-61631.949219
319	-64037.328125
320	-72331.468750
321	-63103.515625
322	-73780.226562
323	-79825.078125
324	-73603.375000
325	-74192.968750
326	-68944.351562
327	-67559.921875
328	-73824.453125
329	-65477.257812
330	-66483.828125
331	-58126.984375
332	-79279.359375
333	-69347.289062
334	-59897.000000
335	-68795.335938
336	-74465.304688
337	-62977.671875
338	-61535.375000
339	-59574.445312
340	-68187.296875
341	-54885.187500
342	-49844.460938
343	-52177.914062
344	-58219.503906
345	-56607.957031
346	-54462.671875
347	-53147.480469
348	-51119.433594
349	-55323.082031
350	-44935.085938
351	-45073.304688
352	-41350.785156
353	-39607.503906
354	-50059.019531
355	-50047.031250
356	-42112.867188
357	-33454.007812
358	-27336.261719
359	-30868.396484
360	-32188.962891
361	-25294.304688
362	-33721.914062
363	-30047.082031
364	-30041.236328
365	-20955.085938
366	-16812.769531
367	-23827.228516
368	-17080.015625
369	-18330.183594
370	-14428.251953
371	-12593.836914
372	-5607.975586
373	-9958.504883
374	-12334.116211
375	-12856.273438
376	9157.187500
377	-40.925293
378	11582.153320
379	-1049.279053
380	5182.671387
381	12559.077148
382	2395.029785
383	3640.780762
384	12255.933594
385	10690.484375
386	13990.011719
387	25340.525391
388	10912.063477
389	26451.769531
390	27057.488281
391	20041.298828
392	27076.580078
393	35194.031250
394	36235.929688
395	32653.474609
396	31360.531250
397	43606.191406
398	40581.863281
399	33852.515625
400	34355.011719
401	35669.523438
402	44147.351562
403	47853.085938
404	37339.800781
405	45708.335938
406	40143.468750
407	63457.007812
408	53105.238281
409	60928.875000
410	60595.718750
411	54118.109375
412	56522.007812
413	60369.484375
414	60708.128906
415	72456.750000
416	53097.148438
417	56864.363281
418	64774.308594
419	68459.812500
420	57950.070312
421	60297.511719
422	70119.093750
423	72451.781250
424	71491.937500
425	70948.078125
426	70281.445312
427	67009.921875
428	67755.773438
429	72692.609375
430	77509.835938
431	77164.687500
432	57752.375000
433	79488.859375
434	72728.710938
435	72311.406250
436	70443.179688
437	66341.851562
438	66692.343750
439	74952.421875
440	56141.742188
441	57144.156250
442	71834.093750
443	68562.328125
444	63945.960938
445	56760.980469
446	59287.304688
447	64222.593750
448	64075.910156
449	66372.234375
450	61746.824219
451	59742.890625
452	60481.898438
453	56332.804688
454	54604.328125
455	46132.437500
456	53987.335938
457	49694.324219
458	54140.078125
459	43078.421875
460	56083.214844
461	41055.117188
462	35414.488281
463	47359.867188
464	43982.890625
465	44455.808594
466	31249.019531
467	37590.066406
468	42271.484375
469	31081.445312
470	32501.968750
471	38079.230469
472	18446.925781
473	25759.566406
474	19509.324219
475	10449.248047
476	23877.167969
477	5106.708984
478	20524.285156
479	-533.583252
480	4757.031738
481	6138.680176
482	3820.683594
483	16108.281250
484	13602.815430
485	-3293.104492
486	-6705.978516
487	-3374.394531
488	-5812.786133
489	-9531.356445
490	-10869.091797
491	-9497.035156
492	-17580.867188
493	-1782.704346
494	-13866.780273
495	-19873.341797
496	-16096.039062
497	-31635.130859
498	-13689.007812
499	-30568.621094
500	-38810.773438
501	-34004.718750
502	-30843.855469
503	-27612.685547
504	-24061.126953
505	-43714.355469
506	-37463.851562
507	-36817.546875
508	-49956.714844
509	-49916.312500
510	-43310.910156
511	-54557.812500
512	-51152.500000
